Time_Beirut,PM2.5 ConHR(ug/m3),PM10 ConHR(ug/m3),meanAB_2_5,meanAB_10
2020-09-25 23:00:00,19,39,41.1838333333333,43.4071666666667
2020-09-26 00:00:00,23,37,39.2751666666667,41.5131666666667
2020-09-26 01:00:00,23,33,42.3743333333333,45.1343333333333
2020-09-26 02:00:00,20,36,41.2966666666667,43.8451666666667
2020-09-26 03:00:00,24,35,32.6903333333333,34.9156666666667
2020-09-26 04:00:00,24,38,30.3861666666667,32.6036666666667
2020-09-26 05:00:00,15,31,29.3126666666667,31.3815
2020-09-26 06:00:00,16,29,26.1735,28.0533333333333
2020-09-26 07:00:00,21,32,24.9846666666667,26.976
2020-09-26 08:00:00,13,35,20.3595,22.2301666666667
2020-09-26 09:00:00,21,46,15.6241666666667,17.1571666666667
2020-09-26 10:00:00,12,29,14.5646666666667,15.9981666666667
2020-09-26 11:00:00,13,38,12.1315,13.5423333333333
2020-09-26 12:00:00,16,27,11.939,13.4353333333333
2020-09-26 13:00:00,12,33,11.857,13.203
2020-09-26 14:00:00,14,26,11.0748333333333,12.3776666666667
2020-09-26 15:00:00,11,26,11.0191666666667,12.2675
2020-09-26 16:00:00,12,24,11.428,12.7473333333333
2020-09-26 17:00:00,11,27,10.9471666666667,12.1723333333333
2020-09-26 18:00:00,16,31,12.0548333333333,13.4063333333333
2020-09-26 19:00:00,11,27,13.0436666666667,14.5546666666667
2020-09-26 20:00:00,10,33,13.1116666666667,14.7153333333333
2020-09-26 21:00:00,12,26,13.2801666666667,14.8615
2020-09-26 22:00:00,16,22,13.9145,15.4791666666667
2020-09-26 23:00:00,14,26,16.502,18.219
2020-09-27 00:00:00,17,36,15.467,17.122
2020-09-27 01:00:00,13,26,18.3511666666667,20.2411666666667
2020-09-27 02:00:00,18,25,19.8418333333333,21.8516666666667
2020-09-27 03:00:00,17,28,18.5933333333333,20.4805
2020-09-27 04:00:00,14,29,20.4683333333333,22.4441666666667
2020-09-27 05:00:00,15,28,20.7883333333333,22.8536666666667
2020-09-27 06:00:00,17,29,21.6698333333333,23.6001666666667
2020-09-27 07:00:00,18,28,18.6458333333333,20.3141666666667
2020-09-27 08:00:00,9,23,18.4766666666667,20.0633333333333
2020-09-27 09:00:00,19,28,15.8935,17.5033333333333
2020-09-27 10:00:00,18,29,15.6331666666667,17.1953333333333
2020-09-27 11:00:00,15,24,16.1516666666667,17.6201666666667
2020-09-27 12:00:00,24,32,17.4561666666667,19.1148333333333
2020-09-27 13:00:00,16,25,18.894,20.6428333333333
2020-09-27 14:00:00,18,23,17.2516666666667,18.8346666666667
2020-09-27 15:00:00,11,29,17.6133333333333,19.3373333333333
2020-09-27 16:00:00,13,27,18.5938333333333,20.3535
2020-09-27 17:00:00,17,30,16.7743333333333,18.6583333333333
2020-09-27 18:00:00,16,21,13.7013333333333,15.298
2020-09-27 19:00:00,6,22,15.0515,16.7071666666667
2020-09-27 20:00:00,15,21,14.5918333333333,16.4061666666667
2020-09-27 21:00:00,11,15,16.3663333333333,18.2415
2020-09-27 22:00:00,16,24,21.2441666666667,23.4536666666667
2020-09-27 23:00:00,16,36,22.7496666666667,24.9161666666667
2020-09-28 00:00:00,17,37,26.4753333333333,29.0343333333333
2020-09-28 01:00:00,22,39,29.4663333333333,32.0398333333333
2020-09-28 02:00:00,27,42,27.2336666666667,29.7013333333333
2020-09-28 03:00:00,21,37,27.5568333333333,29.9648333333333
2020-09-28 04:00:00,22,46,25.7321666666667,28.0805
2020-09-28 05:00:00,25,40,25.7591666666667,28.3746666666667
2020-09-28 06:00:00,21,33,26.4498333333333,28.8465
2020-09-28 07:00:00,22,33,23.9045,26.2053333333333
2020-09-28 08:00:00,16,36,23.1413333333333,25.4205
2020-09-28 09:00:00,25,49,26.3176666666667,29.2931666666667
2020-09-28 10:00:00,31,75,22.7926666666667,25.7621666666667
2020-09-28 11:00:00,29,64,23.5516666666667,25.7971666666667
2020-09-28 12:00:00,24,37,25.1013333333333,27.426
2020-09-28 13:00:00,24,41,26.8376666666667,29.0283333333333
2020-09-28 14:00:00,20,50,25.2188333333333,27.2736666666667
2020-09-28 15:00:00,23,38,21.1988333333333,23.0448333333333
2020-09-28 16:00:00,19,38,12.1945,13.53
2020-09-28 17:00:00,14,30,10.9926666666667,12.439
2020-09-28 18:00:00,14,37,12.9635,14.6015
2020-09-28 19:00:00,14,39,13.9418333333333,15.466
2020-09-28 20:00:00,11,45,13.6823333333333,15.4281666666667
2020-09-28 21:00:00,15,40,14.4718333333333,16.255
2020-09-28 22:00:00,15,40,17.384,19.2945
2020-09-28 23:00:00,14,45,22.163,24.4056666666667
2020-09-29 00:00:00,19,56,22.502,24.8328333333333
2020-09-29 01:00:00,24,56,24.3401666666667,26.599
2020-09-29 02:00:00,30,48,24.2178333333333,26.4463333333333
2020-09-29 03:00:00,19,52,22.774,25.0485
2020-09-29 04:00:00,21,53,21.997,24.328
2020-09-29 05:00:00,18,61,20.4246666666667,22.6198333333333
2020-09-29 06:00:00,15,64,18.9913333333333,21.2083333333333
2020-09-29 07:00:00,24,61,18.0248333333333,20.2008333333333
2020-09-29 08:00:00,21,53,16.9431666666667,19.0858333333333
2020-09-29 09:00:00,21,68,18.1435,20.0526666666667
2020-09-29 10:00:00,21,79,25.5508333333333,28.022
2020-09-29 11:00:00,31,77,26.974,29.3571666666667
2020-09-29 12:00:00,26,74,30.3001666666667,32.6885
2020-09-29 13:00:00,25,80,28.887,31.0228333333333
2020-09-29 14:00:00,32,64,28.7421666666667,31.047
2020-09-29 15:00:00,20,71,27.0093333333333,29.0786666666667
2020-09-29 16:00:00,25,59,26.5551666666667,28.6876666666667
2020-09-29 17:00:00,19,56,27.9088333333333,30.162
2020-09-29 18:00:00,22,57,29.747,32.3003333333333
2020-09-29 19:00:00,13,58,32.5596666666667,35.1541666666667
2020-09-29 20:00:00,27,57,26.7688333333333,29.0991666666667
2020-09-29 21:00:00,19,50,26.7761666666667,29.1063333333333
2020-09-29 22:00:00,22,52,40.4246666666667,43.6161666666667
2020-09-29 23:00:00,28,58,40.423,43.6591666666667
2020-09-30 00:00:00,30,56,36.4998333333333,39.4883333333333
2020-09-30 01:00:00,28,73,31.415,34.0883333333333
2020-09-30 02:00:00,25,60,34.0135,37.111
2020-09-30 03:00:00,21,56,35.4926666666667,38.5678333333333
2020-09-30 04:00:00,21,59,32.0463333333333,35.0378333333333
2020-09-30 05:00:00,26,74,32.5491666666667,35.5998333333333
2020-09-30 06:00:00,25,58,29.8016666666667,32.6375
2020-09-30 07:00:00,23,56,21.67,23.8133333333333
2020-09-30 08:00:00,23,56,18.3638333333333,20.483
2020-09-30 09:00:00,29,59,17.6991666666667,19.7826666666667
2020-09-30 10:00:00,23,58,20.5706666666667,22.9063333333333
2020-09-30 11:00:00,25,64,21.573,23.8615
2020-09-30 12:00:00,18,67,19.9953333333333,22.186
2020-09-30 13:00:00,30,60,19.7791666666667,21.9243333333333
2020-09-30 14:00:00,21,66,13.7441666666667,15.7495
2020-09-30 15:00:00,22,60,12.6583333333333,14.7431666666667
2020-09-30 16:00:00,19,61,14.2171666666667,16.3373333333333
2020-09-30 17:00:00,27,62,15.0008333333333,17.2505
2020-09-30 18:00:00,15,69,12.4848333333333,14.8683333333333
2020-09-30 19:00:00,28,62,12.7465,15.0143333333333
2020-09-30 20:00:00,16,65,15.4931666666667,17.956
2020-09-30 21:00:00,19,71,13.7596666666667,16.1668333333333
2020-09-30 22:00:00,26,68,8.40233333333333,10.1763333333333
